iter	RMSE
2906	0.05203514147
2907	0.05203410802
2908	0.0520215049
2909	0.05200361259
2910	0.05199523658
2911	0.05198243539
2912	0.05197494006
2913	0.05196528032
2914	0.05194788608
2915	0.0519412946
2916	0.05192784626
2917	0.05190513177
2918	0.05188983529
2919	0.05188231827
2920	0.05187013258
2921	0.0518619569
2922	0.05184653596
2923	0.05183808032
2924	0.05182923037
2925	0.05180713002
2926	0.0517965509
2927	0.05177665306
2928	0.05175578228
2929	0.05175231856
2930	0.05175102444
2931	0.05174822243
2932	0.05173600796
2933	0.05172154937
2934	0.05169662767
2935	0.05169526275
2936	0.05168640951
2937	0.05166916213
2938	0.05165758038
2939	0.05164238814
2940	0.05163183804
2941	0.05161435858
2942	0.05161340366
2943	0.05159838244
2944	0.05158246621
2945	0.05156712169
2946	0.05156618696
2947	0.05155594697
2948	0.05154603965
2949	0.05153610981
2950	0.05153490919
2951	0.05150183889
2952	0.0514799489
2953	0.05147193886
2954	0.05145836746
2955	0.05144662282
2956	0.05144450241
2957	0.05142332218
2958	0.05141048314
2959	0.05139519179
2960	0.05139415428
2961	0.05139315911
2962	0.05136906025
2963	0.0513570366
2964	0.05134927756
2965	0.05134782209
2966	0.05133553927
2967	0.05131007385
2968	0.05129790995
2969	0.05128204634
2970	0.05127469116
2971	0.05125129081
2972	0.05123963014
2973	0.05122547917
2974	0.05122421986
2975	0.05120841287
2976	0.05119419754
2977	0.05118639955
2978	0.0511736899
2979	0.05114617767
2980	0.05113750846
2981	0.0511256341
2982	0.05111148642
2983	0.05109728377
2984	0.05108860847
2985	0.05107848712
2986	0.05107324864
2987	0.0510560962
2988	0.05104209784
2989	0.05102657605
2990	0.05101862487
2991	0.05100647094
2992	0.05098709586
2993	0.05097500839
2994	0.05095293958
2995	0.05093638789
2996	0.05091885114
2997	0.05091105535
2998	0.05090938167
2999	0.05089772051
